Ship Mode,Segment,Country,City,State,Postal Code,Region,Category,Sub-Category,Sales,Quantity,Discount,Profit,Order_id,Customer_id,Product_id,Shipment_id
Standard Class,Consumer,United States,Detroit,Michigan,48227,Central,Office Supplies,Binders,26.4,5,0.0,12.672,806435c0-c7df-44f0-bb0c-872b4f483699,897acff7-c834-46e3-8c24-182b7c057a4b,c1973895-6814-4ddb-bc02-1d14f62e52f9,09d50c0a-a6af-4867-a19a-2f36caf18eeb
Second Class,Corporate,United States,Fort Lauderdale,Florida,33311,South,Office Supplies,Appliances,1158.12,5,0.2,130.2885,24d1b1d4-ef2d-48ce-bae5-1b9c9a4ec5b1,80e8e3f5-e316-4227-8956-ca509b7cfa62,1dca2f11-e5d6-478f-ada8-1bf610f3bcb4,7795a790-e56c-439a-85d3-a86d6845277e
First Class,Consumer,United States,Abilene,Texas,79605,Central,Office Supplies,Appliances,1.392,2,0.8,-3.7584,9051885e-01c4-4672-8a99-8ccd7e8c9906,132bdde0-1f3c-43cc-af2a-caeac82bb6a9,1dca2f11-e5d6-478f-ada8-1bf610f3bcb4,819c4507-7387-4023-a515-c57a79a2a3a2
Second Class,Consumer,United States,Hampton,Virginia,23666,South,Office Supplies,Appliances,44.43,3,0.0,18.6606,9d86ff2f-8d40-41a8-a293-c62aa4d8e253,dd105803-85d2-45cf-b4e4-1933b3f9f26c,1dca2f11-e5d6-478f-ada8-1bf610f3bcb4,845cd8f1-e161-48a1-a6d5-d883804e969d
Second Class,Consumer,United States,Hampton,Virginia,23666,South,Technology,Phones,226.2,5,0.0,58.812,9d86ff2f-8d40-41a8-a293-c62aa4d8e253,dd105803-85d2-45cf-b4e4-1933b3f9f26c,cc4243b2-972f-46ae-99a0-79ad1b2b02e7,845cd8f1-e161-48a1-a6d5-d883804e969d
Second Class,Consumer,United States,Hampton,Virginia,23666,South,Furniture,Furnishings,186.54,3,0.0,41.0388,9d86ff2f-8d40-41a8-a293-c62aa4d8e253,dd105803-85d2-45cf-b4e4-1933b3f9f26c,a84c2a8a-3c6f-4a96-8a97-761ea48fc42c,845cd8f1-e161-48a1-a6d5-d883804e969d
Second Class,Consumer,United States,Hampton,Virginia,23666,South,Office Supplies,Art,265.86,7,0.0,79.758,9d86ff2f-8d40-41a8-a293-c62aa4d8e253,dd105803-85d2-45cf-b4e4-1933b3f9f26c,e1e2ad17-6d85-425e-874e-dc4ccc3118ff,845cd8f1-e161-48a1-a6d5-d883804e969d
Second Class,Consumer,United States,Hampton,Virginia,23666,South,Office Supplies,Art,27.9,5,0.0,6.975,9d86ff2f-8d40-41a8-a293-c62aa4d8e253,dd105803-85d2-45cf-b4e4-1933b3f9f26c,e1e2ad17-6d85-425e-874e-dc4ccc3118ff,845cd8f1-e161-48a1-a6d5-d883804e969d
Standard Class,Corporate,United States,Las Vegas,Nevada,89115,West,Office Supplies,Appliances,31.08,4,0.0,8.3916,850462bd-6743-4935-9302-72580c5017cc,4b235773-255e-438c-9f6d-b233a8fb91a4,1dca2f11-e5d6-478f-ada8-1bf610f3bcb4,d7c20af7-8c1c-4eb9-82bf-3f9e1c2c0c80
Second Class,Corporate,United States,Rockford,Illinois,61107,Central,Office Supplies,Binders,13.84,4,0.8,-22.144,8f53a80f-1eed-4dae-9cae-d715172ccb77,b30d5187-3b6b-439d-b7f1-d459d83f1e2a,c1973895-6814-4ddb-bc02-1d14f62e52f9,eb10dfcd-06a2-4e79-a02a-d12828f868b9
Second Class,Corporate,United States,Rockford,Illinois,61107,Central,Office Supplies,Paper,175.872,4,0.2,63.7536,8f53a80f-1eed-4dae-9cae-d715172ccb77,b30d5187-3b6b-439d-b7f1-d459d83f1e2a,efe32969-3c1a-4c37-a0ae-35295a30cbb7,eb10dfcd-06a2-4e79-a02a-d12828f868b9
Standard Class,Home Office,United States,Laguna Niguel,California,92677,West,Office Supplies,Paper,12.96,2,0.0,6.3504,be3396d4-ce67-45e2-9cc1-aaea566dcddb,73dae2bb-d300-4887-b1dd-ff838c4c6112,efe32969-3c1a-4c37-a0ae-35295a30cbb7,c3e2cd77-307c-4d4b-9d91-de38aba731ea
First Class,Corporate,United States,Louisville,Kentucky,40214,South,Office Supplies,Appliances,208.44,3,0.0,62.532,3c749e0e-1245-47e6-bb97-73bf92a17176,399f894d-2add-4483-a11f-7e8ba8dc5832,1dca2f11-e5d6-478f-ada8-1bf610f3bcb4,e22e276d-b751-43d0-8741-9a8580aa8142
First Class,Corporate,United States,Louisville,Kentucky,40214,South,Office Supplies,Supplies,25.76,2,0.0,0.7728,3c749e0e-1245-47e6-bb97-73bf92a17176,399f894d-2add-4483-a11f-7e8ba8dc5832,5d822846-ccd8-4f69-9981-0af311c352c6,e22e276d-b751-43d0-8741-9a8580aa8142
Standard Class,Home Office,United States,Normal,Illinois,61761,Central,Furniture,Chairs,366.744,4,0.3,-110.0232,ea7a4ca8-2b34-4714-b1d2-4b7f40483ed1,b4572db0-6df0-4e64-9428-1bcf2159f0b1,c1501176-6208-4087-9c61-6d1d04993c21,ac0ceef5-225b-418b-8b21-8f5763068909
Second Class,Corporate,United States,Los Angeles,California,90045,West,Furniture,Furnishings,289.24,7,0.0,26.0316,6265c42f-0dbf-46ae-8060-d077be442861,40a3e4e0-921f-4b2e-b336-ba101a8e1fc8,a84c2a8a-3c6f-4a96-8a97-761ea48fc42c,a7e8e854-55d6-4830-b830-cd2068587a6f
Second Class,Corporate,United States,Los Angeles,California,90045,West,Office Supplies,Binders,69.456,2,0.2,22.5732,6265c42f-0dbf-46ae-8060-d077be442861,40a3e4e0-921f-4b2e-b336-ba101a8e1fc8,c1973895-6814-4ddb-bc02-1d14f62e52f9,a7e8e854-55d6-4830-b830-cd2068587a6f
Standard Class,Corporate,United States,Port Arthur,Texas,77642,Central,Office Supplies,Paper,5.184,1,0.2,1.8144,9b26fb4d-bab2-4ea8-a008-4e7b272365f9,a9c7e6c6-87ed-43a8-8158-5b7fd25f0e95,efe32969-3c1a-4c37-a0ae-35295a30cbb7,afefc8e2-5cac-4101-95d0-87b0c2af5004
Standard Class,Consumer,United States,New York City,New York,10009,East,Furniture,Chairs,205.164,2,0.1,13.6776,b5176502-d9d6-4a21-989f-053e1407d6eb,475220cc-6eb5-4269-8095-3898dc970c5b,c1501176-6208-4087-9c61-6d1d04993c21,00adf5d5-bfad-41f3-89af-deb372f7facf
Standard Class,Corporate,United States,Chicago,Illinois,60623,Central,Furniture,Furnishings,8.544,2,0.6,-7.476,c839190a-0323-43ea-8ed1-eb72ebdb0912,9795b6e2-4ff0-44a0-8686-90b9d4b05081,a84c2a8a-3c6f-4a96-8a97-761ea48fc42c,4fdbaafc-082f-46b8-97d0-558a911b88e5
Standard Class,Corporate,United States,Springfield,Ohio,45503,East,Office Supplies,Binders,12.828,2,0.7,-8.9796,2c4acf8e-d65e-44ff-b69b-320df1250160,20d14271-5a83-45ee-9afc-62631029d6a8,c1973895-6814-4ddb-bc02-1d14f62e52f9,d45c93ec-b2a2-49b8-91d3-bb23706cde57
Standard Class,Corporate,United States,Springfield,Ohio,45503,East,Furniture,Chairs,598.458,3,0.3,-42.747,2c4acf8e-d65e-44ff-b69b-320df1250160,20d14271-5a83-45ee-9afc-62631029d6a8,c1501176-6208-4087-9c61-6d1d04993c21,d45c93ec-b2a2-49b8-91d3-bb23706cde57
Standard Class,Corporate,United States,Springfield,Ohio,45503,East,Furniture,Furnishings,25.984,1,0.2,-3.8976,2c4acf8e-d65e-44ff-b69b-320df1250160,20d14271-5a83-45ee-9afc-62631029d6a8,a84c2a8a-3c6f-4a96-8a97-761ea48fc42c,d45c93ec-b2a2-49b8-91d3-bb23706cde57
Standard Class,Consumer,United States,New York City,New York,10035,East,Office Supplies,Binders,17.96,5,0.2,5.837,449624f4-4e97-4c0c-871e-e33068007fee,23e0e27a-d2a7-41f9-ba8e-86e9ebbb3f77,c1973895-6814-4ddb-bc02-1d14f62e52f9,f78decb3-185e-44f3-a53c-f35b4d768f37
Standard Class,Consumer,United States,New York City,New York,10035,East,Office Supplies,Supplies,5.04,2,0.0,0.1512,449624f4-4e97-4c0c-871e-e33068007fee,23e0e27a-d2a7-41f9-ba8e-86e9ebbb3f77,5d822846-ccd8-4f69-9981-0af311c352c6,f78decb3-185e-44f3-a53c-f35b4d768f37
Standard Class,Consumer,United States,New York City,New York,10035,East,Office Supplies,Appliances,208.16,1,0.0,56.2032,449624f4-4e97-4c0c-871e-e33068007fee,23e0e27a-d2a7-41f9-ba8e-86e9ebbb3f77,1dca2f11-e5d6-478f-ada8-1bf610f3bcb4,f78decb3-185e-44f3-a53c-f35b4d768f37
Second Class,Home Office,United States,Salinas,California,93905,West,Furniture,Bookcases,148.257,3,0.15,15.6978,b0dc26c6-7533-4214-b560-d9e043efb5bd,230bc344-452d-440f-b93d-3f73389f1e1d,1a643d48-a302-4f67-baea-ea47160533b7,929ed5bb-a66d-40a6-9b57-73a7459c5cff
Second Class,Corporate,United States,Richmond,Kentucky,40475,South,Office Supplies,Appliances,146.76,3,0.0,38.1576,700ab996-dacb-40bf-8535-2edfd617498e,cee127e8-d9aa-45e2-82dd-96ac371a81a7,1dca2f11-e5d6-478f-ada8-1bf610f3bcb4,09ba6f94-1b45-4c65-b0ad-ee582b366267
Second Class,Corporate,United States,Richmond,Kentucky,40475,South,Technology,Accessories,32.96,2,0.0,14.1728,700ab996-dacb-40bf-8535-2edfd617498e,cee127e8-d9aa-45e2-82dd-96ac371a81a7,b5a6b04c-7073-437e-b60c-f9df408ee69b,09ba6f94-1b45-4c65-b0ad-ee582b366267
Second Class,Corporate,United States,Richmond,Kentucky,40475,South,Technology,Phones,587.97,3,0.0,164.6316,700ab996-dacb-40bf-8535-2edfd617498e,cee127e8-d9aa-45e2-82dd-96ac371a81a7,cc4243b2-972f-46ae-99a0-79ad1b2b02e7,09ba6f94-1b45-4c65-b0ad-ee582b366267
Second Class,Corporate,United States,Richmond,Kentucky,40475,South,Office Supplies,Paper,14.94,3,0.0,7.0218,700ab996-dacb-40bf-8535-2edfd617498e,cee127e8-d9aa-45e2-82dd-96ac371a81a7,efe32969-3c1a-4c37-a0ae-35295a30cbb7,09ba6f94-1b45-4c65-b0ad-ee582b366267
Second Class,Consumer,United States,New York City,New York,10035,East,Office Supplies,Labels,25.83,7,0.0,12.1401,449624f4-4e97-4c0c-871e-e33068007fee,23e0e27a-d2a7-41f9-ba8e-86e9ebbb3f77,396079af-2d9a-4a5c-a4b9-c518258c4e5a,2b4e1850-12a8-4b0e-b8a6-7dee9e6dbf7d
Standard Class,Consumer,United States,Denver,Colorado,80219,West,Office Supplies,Paper,15.552,3,0.2,5.4432,8edf3f21-e6b0-4a50-985a-9d827aeef77b,0a3711d9-34be-422d-8591-f4cacfe9058d,efe32969-3c1a-4c37-a0ae-35295a30cbb7,ef80422a-6a18-493a-b235-34c09432da06
Standard Class,Consumer,United States,Denver,Colorado,80219,West,Office Supplies,Supplies,6.8,1,0.2,0.51,8edf3f21-e6b0-4a50-985a-9d827aeef77b,0a3711d9-34be-422d-8591-f4cacfe9058d,5d822846-ccd8-4f69-9981-0af311c352c6,ef80422a-6a18-493a-b235-34c09432da06
Standard Class,Consumer,United States,Denver,Colorado,80219,West,Furniture,Furnishings,4.224,3,0.2,1.2672,8edf3f21-e6b0-4a50-985a-9d827aeef77b,0a3711d9-34be-422d-8591-f4cacfe9058d,a84c2a8a-3c6f-4a96-8a97-761ea48fc42c,ef80422a-6a18-493a-b235-34c09432da06
Standard Class,Consumer,United States,Denver,Colorado,80219,West,Technology,Phones,143.64,9,0.2,10.773,8edf3f21-e6b0-4a50-985a-9d827aeef77b,0a3711d9-34be-422d-8591-f4cacfe9058d,cc4243b2-972f-46ae-99a0-79ad1b2b02e7,ef80422a-6a18-493a-b235-34c09432da06
Standard Class,Consumer,United States,Denver,Colorado,80219,West,Office Supplies,Paper,31.104,6,0.2,10.8864,8edf3f21-e6b0-4a50-985a-9d827aeef77b,0a3711d9-34be-422d-8591-f4cacfe9058d,efe32969-3c1a-4c37-a0ae-35295a30cbb7,ef80422a-6a18-493a-b235-34c09432da06
Standard Class,Consumer,United States,Denver,Colorado,80219,West,Office Supplies,Paper,223.056,9,0.2,69.705,8edf3f21-e6b0-4a50-985a-9d827aeef77b,0a3711d9-34be-422d-8591-f4cacfe9058d,efe32969-3c1a-4c37-a0ae-35295a30cbb7,ef80422a-6a18-493a-b235-34c09432da06
Standard Class,Corporate,United States,New York City,New York,10024,East,Technology,Phones,227.46,6,0.0,65.9634,5cc7576a-d45c-4804-8638-9db9f84be245,7b9a9c7b-0ce8-49b9-9fc1-ce4c9a1981c4,cc4243b2-972f-46ae-99a0-79ad1b2b02e7,2539cedb-dd85-40b1-916f-413217520722
Standard Class,Corporate,United States,New York City,New York,10024,East,Office Supplies,Binders,46.24,4,0.2,15.606,5cc7576a-d45c-4804-8638-9db9f84be245,7b9a9c7b-0ce8-49b9-9fc1-ce4c9a1981c4,c1973895-6814-4ddb-bc02-1d14f62e52f9,2539cedb-dd85-40b1-916f-413217520722
Standard Class,Consumer,United States,New York City,New York,10011,East,Office Supplies,Labels,5.22,2,0.0,2.4012,8cb60a93-1c25-4ac2-b67a-ebe295f7afb6,a6a94c1a-bc2c-4186-9814-d7de5125455f,396079af-2d9a-4a5c-a4b9-c518258c4e5a,af0885cd-41d6-484c-b606-bd368a084051
Second Class,Consumer,United States,Fremont,Nebraska,68025,Central,Office Supplies,Paper,33.9,5,0.0,15.594,caf1e41a-7ab9-496b-b389-a7d907ec6306,b8ec1b26-d79b-4816-9f30-dd444f33cb05,efe32969-3c1a-4c37-a0ae-35295a30cbb7,a544f9ef-30d9-4cc8-8b68-23a822c555a6
Standard Class,Corporate,United States,New York City,New York,10011,East,Office Supplies,Storage,28.14,3,0.0,7.8792,8cb60a93-1c25-4ac2-b67a-ebe295f7afb6,d3ebb28f-10be-4e4a-9d4f-ce941db4be8e,b1035e3a-d289-47fd-997c-678681c45782,dc31f068-0584-435d-a353-104adf626a9b
Standard Class,Corporate,United States,New York City,New York,10011,East,Technology,Accessories,36.0,2,0.0,6.48,8cb60a93-1c25-4ac2-b67a-ebe295f7afb6,d3ebb28f-10be-4e4a-9d4f-ce941db4be8e,b5a6b04c-7073-437e-b60c-f9df408ee69b,dc31f068-0584-435d-a353-104adf626a9b
Standard Class,Corporate,United States,New York City,New York,10011,East,Office Supplies,Art,92.94,3,0.0,25.0938,8cb60a93-1c25-4ac2-b67a-ebe295f7afb6,d3ebb28f-10be-4e4a-9d4f-ce941db4be8e,e1e2ad17-6d85-425e-874e-dc4ccc3118ff,dc31f068-0584-435d-a353-104adf626a9b
Standard Class,Corporate,United States,New York City,New York,10011,East,Furniture,Chairs,245.646,3,0.1,8.1882,8cb60a93-1c25-4ac2-b67a-ebe295f7afb6,d3ebb28f-10be-4e4a-9d4f-ce941db4be8e,c1501176-6208-4087-9c61-6d1d04993c21,dc31f068-0584-435d-a353-104adf626a9b
Standard Class,Corporate,United States,New York City,New York,10011,East,Office Supplies,Binders,55.008,3,0.2,17.19,8cb60a93-1c25-4ac2-b67a-ebe295f7afb6,d3ebb28f-10be-4e4a-9d4f-ce941db4be8e,c1973895-6814-4ddb-bc02-1d14f62e52f9,dc31f068-0584-435d-a353-104adf626a9b
Standard Class,Corporate,United States,New York City,New York,10011,East,Office Supplies,Binders,35.232,3,0.2,11.4504,8cb60a93-1c25-4ac2-b67a-ebe295f7afb6,d3ebb28f-10be-4e4a-9d4f-ce941db4be8e,c1973895-6814-4ddb-bc02-1d14f62e52f9,dc31f068-0584-435d-a353-104adf626a9b
Standard Class,Corporate,United States,San Diego,California,92105,West,Furniture,Chairs,523.392,3,0.2,52.3392,1218b78a-8bf5-48c9-9e0a-63be0dc6ba44,62883cba-5983-4ffa-8fc3-8acfbcdad95d,c1501176-6208-4087-9c61-6d1d04993c21,15592bbf-7b8f-4a0e-a7a9-396365788ae0
Second Class,Consumer,United States,Lakeland,Florida,33801,South,Technology,Copiers,479.984,2,0.2,89.997,3d08d599-c1ac-4703-b23c-e049fbeb0c95,5b50c1a6-8b09-4ff0-a104-337ef0f15775,ef461340-5acb-45a1-916c-effe6071b174,164288db-6a3e-4eac-831f-b011be7fbafd
Standard Class,Consumer,United States,Smyrna,Georgia,30080,South,Office Supplies,Paper,12.96,2,0.0,6.2208,0ce211c4-863a-4e67-8a11-256f2cf2b6cf,187a71aa-ef27-4e2e-ba7e-54cbbcb581b9,efe32969-3c1a-4c37-a0ae-35295a30cbb7,b5d6283b-f881-4b15-acd1-d8e7ddc90c1b
Standard Class,Consumer,United States,Smyrna,Georgia,30080,South,Office Supplies,Art,17.94,3,0.0,6.4584,0ce211c4-863a-4e67-8a11-256f2cf2b6cf,187a71aa-ef27-4e2e-ba7e-54cbbcb581b9,e1e2ad17-6d85-425e-874e-dc4ccc3118ff,b5d6283b-f881-4b15-acd1-d8e7ddc90c1b
Standard Class,Consumer,United States,New York City,New York,10009,East,Office Supplies,Storage,166.72,2,0.0,41.68,b5176502-d9d6-4a21-989f-053e1407d6eb,475220cc-6eb5-4269-8095-3898dc970c5b,b1035e3a-d289-47fd-997c-678681c45782,00adf5d5-bfad-41f3-89af-deb372f7facf
Standard Class,Consumer,United States,New York City,New York,10009,East,Office Supplies,Binders,24.816,3,0.2,8.3754,b5176502-d9d6-4a21-989f-053e1407d6eb,475220cc-6eb5-4269-8095-3898dc970c5b,c1973895-6814-4ddb-bc02-1d14f62e52f9,00adf5d5-bfad-41f3-89af-deb372f7facf
Standard Class,Consumer,United States,New York City,New York,10009,East,Furniture,Furnishings,124.36,2,0.0,27.3592,b5176502-d9d6-4a21-989f-053e1407d6eb,475220cc-6eb5-4269-8095-3898dc970c5b,a84c2a8a-3c6f-4a96-8a97-761ea48fc42c,00adf5d5-bfad-41f3-89af-deb372f7facf
Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19134,East,Technology,Copiers,599.97,5,0.4,69.9965,8a5b57db-9986-417f-9c60-d2300edbc6e6,2e022703-53c5-4790-87de-a56325abb6d8,ef461340-5acb-45a1-916c-effe6071b174,3e579bf0-1efc-4ec3-9537-f72813e9b52a
Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19134,East,Furniture,Chairs,198.744,4,0.3,-14.196,8a5b57db-9986-417f-9c60-d2300edbc6e6,2e022703-53c5-4790-87de-a56325abb6d8,c1501176-6208-4087-9c61-6d1d04993c21,3e579bf0-1efc-4ec3-9537-f72813e9b52a
Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19134,East,Office Supplies,Supplies,9.184,2,0.2,1.148,8a5b57db-9986-417f-9c60-d2300edbc6e6,2e022703-53c5-4790-87de-a56325abb6d8,5d822846-ccd8-4f69-9981-0af311c352c6,3e579bf0-1efc-4ec3-9537-f72813e9b52a
Standard Class,Corporate,United States,Dallas,Texas,75217,Central,Office Supplies,Paper,9.248,2,0.2,3.3524,1a0f5538-af2c-46a5-acec-2dbcbc176d1f,6ee2f5e3-7f03-41cc-8a00-73f6d44eeab6,efe32969-3c1a-4c37-a0ae-35295a30cbb7,23501ee5-8cca-4068-a2ec-a5f9a40355d6
Standard Class,Home Office,United States,Concord,California,94521,West,Furniture,Tables,99.592,1,0.2,2.4898,c6a6262e-e0ce-4b08-a041-b30ce687b634,2524b0fd-7ce7-4b64-940c-bb2782851463,5116f1a6-0127-4865-9bac-29823fab25ea,c7954b55-ecce-4daf-b761-9bd2567a1191
Standard Class,Home Office,United States,Concord,California,94521,West,Technology,Accessories,399.96,4,0.0,139.986,c6a6262e-e0ce-4b08-a041-b30ce687b634,2524b0fd-7ce7-4b64-940c-bb2782851463,b5a6b04c-7073-437e-b60c-f9df408ee69b,c7954b55-ecce-4daf-b761-9bd2567a1191
First Class,Consumer,United States,Nashville,Tennessee,37211,South,Office Supplies,Paper,15.552,3,0.2,5.4432,2edce387-a873-4256-9a4d-b35693598b9f,27b332ac-1bd1-4f17-81f7-e0d2cc2ca965,efe32969-3c1a-4c37-a0ae-35295a30cbb7,6126325e-7132-4d5f-90b8-945436a7feae
Standard Class,Home Office,United States,Aurora,Colorado,80013,West,Office Supplies,Art,14.576,2,0.2,2.3686,38d72274-76b2-4304-9a2a-6b2898d2450f,c1b27f01-21e2-4300-b2ea-5310005fe499,e1e2ad17-6d85-425e-874e-dc4ccc3118ff,57e9c2f6-6161-454f-ba11-78ea0f6e8abd
Same Day,Consumer,United States,Anaheim,California,92804,West,Office Supplies,Binders,209.6,5,0.2,68.12,465fc75d-ec11-45cf-b29e-46efffd09dff,e5aee5eb-0c7e-469c-a271-f5e2ca435d0a,c1973895-6814-4ddb-bc02-1d14f62e52f9,bd664c91-0440-40b5-8930-3b44d0013092
Same Day,Consumer,United States,Anaheim,California,92804,West,Office Supplies,Art,23.32,2,0.0,6.0632,465fc75d-ec11-45cf-b29e-46efffd09dff,e5aee5eb-0c7e-469c-a271-f5e2ca435d0a,e1e2ad17-6d85-425e-874e-dc4ccc3118ff,bd664c91-0440-40b5-8930-3b44d0013092
Same Day,Consumer,United States,Anaheim,California,92804,West,Office Supplies,Paper,30.98,1,0.0,13.941,465fc75d-ec11-45cf-b29e-46efffd09dff,e5aee5eb-0c7e-469c-a271-f5e2ca435d0a,efe32969-3c1a-4c37-a0ae-35295a30cbb7,bd664c91-0440-40b5-8930-3b44d0013092
Same Day,Consumer,United States,Anaheim,California,92804,West,Technology,Accessories,119.96,4,0.0,25.1916,465fc75d-ec11-45cf-b29e-46efffd09dff,e5aee5eb-0c7e-469c-a271-f5e2ca435d0a,b5a6b04c-7073-437e-b60c-f9df408ee69b,bd664c91-0440-40b5-8930-3b44d0013092
Same Day,Consumer,United States,Anaheim,California,92804,West,Furniture,Chairs,363.92,5,0.2,-31.843,465fc75d-ec11-45cf-b29e-46efffd09dff,e5aee5eb-0c7e-469c-a271-f5e2ca435d0a,c1501176-6208-4087-9c61-6d1d04993c21,bd664c91-0440-40b5-8930-3b44d0013092
Same Day,Consumer,United States,Anaheim,California,92804,West,Office Supplies,Binders,35.808,3,0.2,11.19,465fc75d-ec11-45cf-b29e-46efffd09dff,e5aee5eb-0c7e-469c-a271-f5e2ca435d0a,c1973895-6814-4ddb-bc02-1d14f62e52f9,bd664c91-0440-40b5-8930-3b44d0013092
Same Day,Consumer,United States,Anaheim,California,92804,West,Office Supplies,Binders,122.688,9,0.2,39.8736,465fc75d-ec11-45cf-b29e-46efffd09dff,e5aee5eb-0c7e-469c-a271-f5e2ca435d0a,c1973895-6814-4ddb-bc02-1d14f62e52f9,bd664c91-0440-40b5-8930-3b44d0013092
Same Day,Consumer,United States,Anaheim,California,92804,West,Furniture,Tables,892.136,7,0.2,111.517,465fc75d-ec11-45cf-b29e-46efffd09dff,e5aee5eb-0c7e-469c-a271-f5e2ca435d0a,5116f1a6-0127-4865-9bac-29823fab25ea,bd664c91-0440-40b5-8930-3b44d0013092
Same Day,Consumer,United States,Anaheim,California,92804,West,Office Supplies,Storage,50.22,3,0.0,2.0088,465fc75d-ec11-45cf-b29e-46efffd09dff,e5aee5eb-0c7e-469c-a271-f5e2ca435d0a,b1035e3a-d289-47fd-997c-678681c45782,bd664c91-0440-40b5-8930-3b44d0013092
Same Day,Consumer,United States,Anaheim,California,92804,West,Office Supplies,Appliances,83.42,2,0.0,24.1918,465fc75d-ec11-45cf-b29e-46efffd09dff,e5aee5eb-0c7e-469c-a271-f5e2ca435d0a,1dca2f11-e5d6-478f-ada8-1bf610f3bcb4,bd664c91-0440-40b5-8930-3b44d0013092
Same Day,Consumer,United States,Anaheim,California,92804,West,Office Supplies,Binders,5.872,2,0.2,2.1286,465fc75d-ec11-45cf-b29e-46efffd09dff,e5aee5eb-0c7e-469c-a271-f5e2ca435d0a,c1973895-6814-4ddb-bc02-1d14f62e52f9,bd664c91-0440-40b5-8930-3b44d0013092
Second Class,Corporate,United States,Pleasant Grove,Utah,84062,West,Office Supplies,Binders,12.144,3,0.2,4.0986,c551eb7c-50b5-4f91-a1b5-5c7ce71c0f9a,97c51e24-3818-44be-b251-a0ebdfbc5607,c1973895-6814-4ddb-bc02-1d14f62e52f9,096a408a-e862-47cb-83a1-8efeaaaa6955
Second Class,Consumer,United States,Springfield,Oregon,97477,West,Office Supplies,Envelopes,27.792,3,0.2,10.422,a92fd0c9-d424-403f-b7d2-214b77fe52aa,a69b06c1-6650-41d5-940b-4a5adbebfe3e,3f7bebe9-c6dd-4d66-8a1e-204d4cef5663,b31a9cca-ce47-4618-be90-7147adbc93e7
Standard Class,Home Office,United States,Salem,Oregon,97301,West,Office Supplies,Supplies,6.208,2,0.2,0.6984,7e16aebf-d864-494d-895a-36b9697cc1dc,17c92666-3cb4-4e6b-8095-dcb36a159149,5d822846-ccd8-4f69-9981-0af311c352c6,ffb24ddf-a062-4d10-acb8-548213c04464
Standard Class,Consumer,United States,Rochester,New York,14609,East,Office Supplies,Appliances,32.67,3,0.0,8.4942,be8f623c-a4e3-435e-88ce-2e88c790f6fa,3effc9a9-8e57-427f-a9db-f8500922869d,1dca2f11-e5d6-478f-ada8-1bf610f3bcb4,999ff5d8-57dd-49f7-a0c1-8fd3e2bfeb01
First Class,Corporate,United States,Los Angeles,California,90008,West,Office Supplies,Storage,1261.33,7,0.0,327.9458,a692e100-617e-45c0-b840-e99924c2beb5,1f7610e8-9b62-472e-8b24-1c0022bec398,b1035e3a-d289-47fd-997c-678681c45782,33ee95aa-5781-4b2d-9f09-455b3d00e0ad
Standard Class,Home Office,United States,Los Angeles,California,90049,West,Office Supplies,Paper,38.88,6,0.0,18.6624,621b2163-d63f-4585-aee2-53f869ff7faa,6683f42b-91bc-426f-bc00-6378a6a1e4b8,efe32969-3c1a-4c37-a0ae-35295a30cbb7,651c2cac-e724-43e2-88e1-9f4db18a179a
Standard Class,Corporate,United States,Dallas,Texas,75081,Central,Office Supplies,Binders,1.964,2,0.8,-3.2406,8f436002-495d-4710-97bf-3124ad6a0eaa,a7210dfb-ceef-4b1d-ab3a-5fde6c440449,c1973895-6814-4ddb-bc02-1d14f62e52f9,51dfa2cb-673a-4e2e-9612-ddf05119ede3
Standard Class,Corporate,United States,Dallas,Texas,75081,Central,Office Supplies,Paper,82.656,9,0.2,30.996,8f436002-495d-4710-97bf-3124ad6a0eaa,a7210dfb-ceef-4b1d-ab3a-5fde6c440449,efe32969-3c1a-4c37-a0ae-35295a30cbb7,51dfa2cb-673a-4e2e-9612-ddf05119ede3
Standard Class,Consumer,United States,Fresno,California,93727,West,Office Supplies,Paper,5.98,1,0.0,2.691,a739f891-7ffa-431c-9ad8-80550ef80e5d,e8baea09-a26f-4c16-8e5b-09f292700797,efe32969-3c1a-4c37-a0ae-35295a30cbb7,b1616b97-59e4-4bfa-819b-b6302d15242c
Second Class,Home Office,United States,Chicago,Illinois,60653,Central,Office Supplies,Paper,9.248,2,0.2,3.3524,38383b4d-9fd3-428e-bda2-fee19fd7a5b9,fe14208e-475b-4a57-a7b2-c9b2d4e48d76,efe32969-3c1a-4c37-a0ae-35295a30cbb7,13a99542-4c7b-405f-8e1a-6f6958a67391
Standard Class,Consumer,United States,Mcallen,Texas,78501,Central,Office Supplies,Art,4.448,2,0.2,0.3336,ec92675f-a326-4a66-864b-dab7f57b5533,8daa43e7-fc6a-45dd-aae9-225f23ba519f,e1e2ad17-6d85-425e-874e-dc4ccc3118ff,7dbd01ab-15a7-40c6-b4c9-109ec857c69d
Standard Class,Consumer,United States,Mcallen,Texas,78501,Central,Office Supplies,Paper,5.184,1,0.2,1.8144,ec92675f-a326-4a66-864b-dab7f57b5533,8daa43e7-fc6a-45dd-aae9-225f23ba519f,efe32969-3c1a-4c37-a0ae-35295a30cbb7,7dbd01ab-15a7-40c6-b4c9-109ec857c69d
